wav_filename,wav_filesize,transcript
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0010.wav,162638,"very sorry your reference, but your reference knows that i don't do such a thing."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0014.wav,95758,you can guess what that unhappy boy has suffered.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0016.wav,79598,"do him good, curse him."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0017.wav,72878,it's hard for such young ends.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0021.wav,144558,he had hardly uttered the words when the boy flung himself beneath the log.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0028.wav,120398,that last fellow you had ought to have been tide up himself.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0029.wav,122798,i won't have my men knocked up with flogging these rascals.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0030.wav,76718,"very good, your honor says stroke."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0002.wav,103278,and the valley of the shadow of death. he is with us.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0010.wav,115276,"he is just married, you know."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0011.wav,108720,the devil he is. i heard something about it too.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0016.wav,348558,"he seems to me to be truly penitent for his offense is a misguided but not a hypocritical man. if my knowledge of human nature goes for anything, i hope he is said north."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0018.wav,236078,i suppose severity as necessary return making though to my ears of flogging sounds a little distasteful.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0023.wav,80078,dead said doctor mcilwain
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0033.wav,135278,we can't do anything without evidence.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0034.wav,141518,"i shall find my portmanteau in my room. you said yes, yes."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0038.wav,91758,he is the strangest fits at times.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0039.wav,181998,"unless it's a cancer in the stomach, i don't know what it can be. cancer in the stomach?"
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0041.wav,79278,how delightful the grass smells.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0045.wav,88558,"then don't you interfere with me, sir?"
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0046.wav,59598,"i've given my order, sir."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0052.wav,253678,north new well that he would never dare to attempt any such act of violence.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0055.wav,69518,this is murderous.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0057.wav,81198,"they shall not flog that boy, he said."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0058.wav,65678,i'll report this to the government.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0060.wav,128878,"oh god, give me strength aid me help me."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0061.wav,79598,"oh lord, look down upon me."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0063.wav,66318,it relieved him for awhile.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0064.wav,217838,it was as though he had reached the crisis of a disease which had been for days gathering force.
/home/ubuntu/KerasDeepSpeech/dataset/3752-4944-0067.wav,86320,he smelt the nutty aroma of the spirit.
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0011.wav,72398,i shall wait for time to show.
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0012.wav,472718,"then they went back to their work, little dreaming, as they tide roses entwined. similac sreaves how near that other chance was how soon they were to be called upon to keep their promise and how well each was to perform the part given them in life and death."
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0015.wav,73678,it is terrible and yet glorious.
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0021.wav,144078,i knew you would go. i saw you getting ready and i made up my mind to follow.
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0023.wav,159438,"you have something to tell me. i see it in your face dear, i must go."
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0035.wav,152238,"and the inconsistent woman fell ipon his butt new breast, weeping copiously."
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0037.wav,213358,"then the good soul openly shouldered the burden she had borne so long in secret, in bravely trudged on alone."
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0038.wav,199758,the women drop their work to look and listen for his visits were few and short and every instant was precious.
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0043.wav,181198,nothing can part us anymore. not even death for love like ours will last forever.
/home/ubuntu/KerasDeepSpeech/dataset/3853-163249-0050.wav,138798,mr powers waiting. are you ready? love quite ready.
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0004.wav,223598,he honors whatever he recognizes in himself. such morality equals self glorification.
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0007.wav,477838,"according to slave morality, therefore the evil man arouses fear according to master morality. it is precisely the good man who arouses fear and seeks to arouse it, while the bad man is regarded as the despicable being."
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0011.wav,551278,"the most varied experience teaches at what are the qualities to which it principally owes the fact that it still exists in spite of all gods and men, and has hitherto been victorious."
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0017.wav,70158,this is the problem of race.
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0019.wav,611758,"the noble soul accepts the fact of his egoism without question and also without consciousness of harshness constrained or arbitrariness therein, but rather is something that may have its basis in the primary law of things. if he sought a designation for it, he would say it is just as itself."
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0023.wav,478158,"whichever groups of sensations within a soul awakened most readily begin to speak and give the word of command, these decide as to the general order of rank of its values and determine ultimately its list of desirable things."
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0024.wav,311758,"a man's estimates of value betray something of the structure of his soul, and wherein it sees its conditions of life, its intrinsic needs."
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0026.wav,419598,"the hyest instinct for purity places him who is affected with it in the most extraordinary, in dangerous isolation as a st, for it is just holiness. the hyest spiritualization of the instinct in question."
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0029.wav,93358,only name it whatever. i have ioffer the.
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0030.wav,94158,but you misunderstand him. when you complain about it.
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0031.wav,219598,there must be a sort of repugnance in me to believe anything definite about myself. is there perhaps some enigma therein?
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0032.wav,427598,probably.
/home/ubuntu/KerasDeepSpeech/dataset/422-122949-0035.wav,150318,and to choose for company. that roguish and cheerful vice politeness.
/home/ubuntu/KerasDeepSpeech/dataset/5338-24640-0007.wav,561678,"he had neither sympathy with my innocence, nor with my wretchedness and the petrifying accuracy with which he attended, to every form of civility. while he tortured me by his questions, his suspicions in his inferences was as tormenting as the racks of the inquisition."
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0000.wav,145678,"it had no ornamentation, being exceedingly plain in appearance."
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0002.wav,89198,what that little cabin?
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0003.wav,87438,"exclaimed trot, of course."
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0006.wav,157838,"they seem very ignorant, poor things said another in reply."
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0010.wav,212078,her complexion was not a decided pink.
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0014.wav,59118,are you a giant?
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0016.wav,107918,there is nothing majestic about me. as you know very well.
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0021.wav,240558,"in that case, said button bright."
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0023.wav,89518,"no, our way is best."
/home/ubuntu/KerasDeepSpeech/dataset/5338-284437-0027.wav,127118,a misfortune of birth placed me here and i cannot escape my fate.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0001.wav,316078,the original attitude of the american indian tored the eternal the great mystery that surrounds and embraces us was as simple as it was exalted.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0002.wav,323598,it was silent because all speeches of necessity feeble an imperfect.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0003.wav,193358,"none might exhort or confess, or in any way metal with a religious experience of another."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0008.wav,652558,"at the solemn hour of sunrise or sunset, he took up his position overlooking the glories of earth and facing the great mystery."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0010.wav,260558,"it was not, then, holy from ignorance or improvidence that he failed to establish permanent towns and to develop a material civilization."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0012.wav,108398,"in this type of prayer, there was no beseeching of favor or help."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0014.wav,90638,this is the material or physical prayer.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43358-0015.wav,190798,"nothing of the marvelous could astonish him, as that abice should speak or the sun stand still."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0002.wav,353358,"the ordeal is best met alone where no curious or pitying eyes embarrass her were all nature says to her spirit. tis loved his love, the fulfilling of life."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0004.wav,202318,in due time the child takes of his own accord the attitude of prayer and speaks reverently of the powers.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0006.wav,138958,the family was not only the social unit but also the unit of government.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0008.wav,86158,"when she fell, the whole race fell with her."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0012.wav,154158,"when he becomes an old man, he loves to make a notable effort to prove his gratitude."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0014.wav,145518,the hospitality of the wigwam is only limited by the institution of war.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0016.wav,193678,love between men and women is founded on the mating instinct and is not free from desire and self seeking.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43359-0018.wav,191438,this bond is between man and man is usually formed in early youth and can only be broken by death.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43363-0000.wav,90318,reincarnation and the converse of spirits.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43363-0001.wav,228558,"therefore, he courts death in battle. on the other hand, he would regard it as disgraceful, to be killed in a private quarrel."
/home/ubuntu/KerasDeepSpeech/dataset/5536-43363-0011.wav,66958,this was carried out to the letter.
/home/ubuntu/KerasDeepSpeech/dataset/5536-43363-0016.wav,218478,there are many trustworthy men. an men of christian faith to vouch for these and similar events occurring as foretold.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64025-0000.wav,53518,shiloh
/home/ubuntu/KerasDeepSpeech/dataset/5694-64025-0018.wav,85998,it was wise in his own conceit.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64025-0023.wav,272718,"and why taking the rope off, he shook himself and seemed to say."
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0003.wav,127598,from time to time different regiments were sent forward to do picket duty.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0005.wav,146158,i am a video that you know the responsibility resting on me.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0007.wav,210798,i soon found out that he had caught sight of the relief on the road and was afraid to shoot. i quickly made up my mind.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0011.wav,236878,i think we must have killed a good many in the old field because we were firing all the time at the solid line as they advanced upon us.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0014.wav,122318,"bad generalship, i thought."
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0024.wav,344558,"i saw and felt that he was not fighting for glory, but he was fighting for his country because he loved that country and he was willing to give his life for his country and the success of our cause."
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0025.wav,78958,i thought it had been torn from my shoulder.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0027.wav,133518,"i looked at it pretty close and i said, great god."
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0028.wav,193998,he was walking along when all at once he dropped down and died without a struggle or grown.
/home/ubuntu/KerasDeepSpeech/dataset/5694-64029-0030.wav,108398,"he was stone dead, but i dropped at foot quick."
/home/ubuntu/KerasDeepSpeech/dataset/5694-64038-0003.wav,218318,"outside of these occasional reminders, we could see no evidence of the desolation of the track of an invading army."
/home/ubuntu/KerasDeepSpeech/dataset/5694-64038-0007.wav,75918,they persuaded eloquently.
